z,F_mean,F_std,F_count,CI_lower,CI_upper
103.22,0.0,0.0,8,0.0,0.0
103.47,0.0,0.0,8,0.0,0.0
103.72,0.0,0.0,8,0.0,0.0
103.97,0.0,0.0,8,0.0,0.0
104.22,0.0,0.0,8,0.0,0.0
104.47,0.0,0.0,8,0.0,0.0
104.72,0.0,0.0,8,0.0,0.0
104.97,0.0,0.0,8,0.0,0.0
105.22,0.0,0.0,8,0.0,0.0
105.47,0.0,0.0,8,0.0,0.0
105.72,0.0,0.0,8,0.0,0.0
105.97,0.0,0.0,8,0.0,0.0
106.22,0.0,0.0,8,0.0,0.0
106.47,0.0,0.0,8,0.0,0.0
106.72,0.0,0.0,8,0.0,0.0
106.97,0.0,0.0,8,0.0,0.0
107.22,0.0,0.0,8,0.0,0.0
107.47,0.0,0.0,8,0.0,0.0
107.72,0.0,0.0,8,0.0,0.0
107.97,0.0,0.0,8,0.0,0.0
108.22,0.0,0.0,8,0.0,0.0
108.47,0.0,0.0,8,0.0,0.0
108.72,0.0,0.0,8,0.0,0.0
